SKU,Location,Qty,ExpiredDate,SubLevel,Latitude,Longitude,level
SPBAN,18 B 25,11,2020-01-03,18,8,13,1
SPBAN,18 B 27,15,2020-10-02,18,8,13,1
SPBAN,20 A 01,7,2020-01-28,20,8,13,1
SPBAN,20 A 03,12,2020-01-20,20,8,13,1
SPBAN,20 A 05,4,2020-05-02,20,8,13,1
SPBAN,20 A 07,2,2020-08-27,20,8,13,1
SPBAN,20 A 09,16,2020-10-19,20,8,13,1
SPBAN,20 A 11,9,2020-10-16,20,8,13,1
SPBAN,20 A 13,20,2020-09-27,20,8,13,1
SPBAN,20 A 15,20,2020-06-11,20,8,13,1
SPBAN,20 A 17,8,2020-01-27,20,8,13,1
SPBAN,20 A 19,20,2020-03-01,20,8,13,1
SPBAN,20 A 21,1,2020-04-26,20,8,13,1
SPBAN,20 A 23,9,2020-06-01,20,8,13,1
SPBAN,20 A 25,18,2020-01-12,20,8,13,1
SPBAN,20 A 27,19,2020-11-20,20,8,13,1
SPBAN,20 B 01,8,2020-03-17,20,8,13,1
SPBAN,20 B 03,17,2020-02-02,20,8,13,1
SPBAN,20 B 05,16,2020-07-21,20,8,13,1
SPBAN,20 B 07,6,2020-01-22,20,8,13,1
SPBAN,20 B 09,5,2020-06-08,20,8,13,1
SPBAN,20 B 11,12,2020-05-17,20,8,13,1
SPBAN,20 B 13,13,2020-02-02,20,8,13,1
SPBAN,20 B 15,11,2020-06-22,20,8,13,1
SPBAN,20 B 17,8,2020-08-18,20,8,13,1
SPBAN,20 B 19,6,2020-06-10,20,8,13,1
SPBAN,20 B 21,13,2020-03-10,20,8,13,1
SPBAN,20 B 23,5,2020-05-18,20,8,13,1
SPBAN,20 B 25,4,2020-10-21,20,8,13,1
SPBAN,20 B 27,16,2020-06-04,20,8,13,1
SPBAN,22 A 01,20,2020-02-12,22,8,13,1
SPBAN,22 A 03,8,2020-10-02,22,8,13,1
SPBAN,22 A 05,8,2020-02-11,22,8,13,1
SPBAN,22 A 07,14,2020-07-28,22,8,13,1
SPBAN,22 A 09,14,2020-10-09,22,8,13,1
SPBAN,22 A 11,13,2020-02-19,22,8,13,1
SPBAN,22 A 13,7,2020-12-16,22,8,13,1
SPBAN,22 A 15,20,2020-09-07,22,8,13,1
SPBAN,22 A 17,10,2020-10-12,22,8,13,1
SPBAN,22 A 19,15,2020-09-10,22,8,13,1
SPBAN,22 A 21,10,2020-11-16,22,8,13,1
SPBAN,22 A 23,6,2020-11-16,22,8,13,1
SPBAN,22 A 25,3,2020-09-21,22,8,13,1
SPBAN,22 A 27,2,2020-01-07,22,8,13,1
SPBAN,22 B 01,12,2020-11-04,22,8,13,1
SPBAN,22 B 03,2,2020-11-03,22,8,13,1
SPBAN,22 B 05,5,2020-09-15,22,8,13,1
SPBAN,22 B 07,5,2020-08-01,22,8,13,1
SPBAN,22 B 09,11,2020-10-21,22,8,13,1
SPBAN,22 B 11,1,2020-11-17,22,8,13,1
SPBAN,22 B 13,1,2020-07-21,22,8,13,1
SPBAN,22 B 15,6,2020-08-15,22,8,13,1
SPBAN,22 B 17,4,2020-02-10,22,8,13,1
SPBAN,22 B 19,16,2020-09-07,22,8,13,1
SPBAN,22 B 21,16,2020-04-23,22,8,13,1
SPBAN,22 B 23,12,2020-01-17,22,8,13,1
SPBAN,22 B 25,3,2020-08-24,22,8,13,1
SPBAN,22 B 27,19,2020-01-20,22,8,13,1
SPBAN,24 A 01,17,2020-05-28,24,8,13,1
SPBAN,24 A 03,14,2020-12-07,24,8,13,1
SPBAN,24 A 05,13,2020-05-29,24,8,13,1
SPBAN,24 A 07,18,2020-10-12,24,8,13,1
SPBAN,24 A 09,10,2020-12-20,24,8,13,1
SPBAN,24 A 11,3,2020-05-05,24,8,13,1
SPBAN,24 A 13,1,2020-11-05,24,8,13,1
SPBAN,24 A 15,20,2020-10-17,24,8,13,1
SPBAN,24 A 17,13,2020-05-02,24,8,13,1
SPBAN,24 A 19,4,2020-01-06,24,8,13,1
SPBAN,24 A 21,6,2020-06-27,24,8,13,1
SPBAN,24 A 23,4,2020-01-13,24,8,13,1
SPBAN,24 A 25,19,2020-03-13,24,8,13,1
SPBAN,24 A 27,14,2020-12-31,24,8,13,1
SPBAN,24 B 01,17,2020-03-04,24,8,13,1
SPBAN,24 B 03,1,2020-11-20,24,8,13,1
SPBAN,24 B 05,13,2020-09-14,24,8,13,1
SPBAN,24 B 07,10,2020-06-10,24,8,13,1
SPBAN,24 B 09,6,2020-10-27,24,8,13,1
SPBAN,24 B 11,20,2020-05-04,24,8,13,1
SPBAN,24 B 13,20,2020-03-20,24,8,13,1
SPBAN,24 B 15,3,2020-03-31,24,8,13,1
SPBAN,24 B 17,4,2020-09-18,24,8,13,1
SPBAN,24 B 19,11,2020-12-03,24,8,13,1
SPBAN,24 B 21,1,2020-10-16,24,8,13,1
SPBAN,24 B 23,1,2020-03-25,24,8,13,1
SPBAN,24 B 25,2,2020-08-13,24,8,13,1
SPBAN,24 B 27,13,2020-10-29,24,8,13,1
SPBAN,26 A 01,5,2020-05-13,26,8,13,1
SPBAN,26 A 03,4,2020-10-24,26,8,13,1
SPBAN,26 A 05,20,2020-04-23,26,8,13,1
SPBAN,26 A 07,4,2020-01-16,26,8,13,1
SPBAN,26 A 09,17,2020-08-18,26,8,13,1
SPBAN,26 A 11,20,2020-10-06,26,8,13,1
SPBAN,26 A 13,13,2020-06-08,26,8,13,1
SPBAN,26 A 15,8,2020-05-25,26,8,13,1
SPBAN,26 A 17,11,2020-10-21,26,8,13,1
SPBAN,26 A 19,4,2020-09-25,26,8,13,1
SPBAN,26 A 21,6,2020-02-29,26,8,13,1
SPBAN,26 A 23,4,2020-05-23,26,8,13,1
SPBAN,26 A 25,14,2020-07-03,26,8,13,1
SPBAN,26 A 27,16,2020-07-30,26,8,13,1
SPBAN,26 B 01,8,2020-11-16,26,8,13,1
SPBAN,26 B 03,3,2020-04-25,26,8,13,1
SPBAN,26 B 05,18,2020-06-27,26,8,13,1
SPBAN,26 B 07,13,2020-02-19,26,8,13,1
SPBAN,26 B 09,17,2020-12-21,26,8,13,1
SPBAN,26 B 11,18,2020-11-14,26,8,13,1
SPBAN,26 B 13,17,2020-07-13,26,8,13,1
SPBAN,26 B 15,19,2020-01-19,26,8,13,1
SPBAN,26 B 17,14,2020-08-10,26,8,13,1
SPBAN,26 B 19,4,2020-11-30,26,8,13,1
SPBAN,26 B 21,13,2020-12-06,26,8,13,1
SPBAN,26 B 23,6,2020-01-07,26,8,13,1
SPBAN,26 B 25,15,2020-05-13,26,8,13,1
SPBAN,26 B 27,10,2020-10-02,26,8,13,1
SPBAN,28 A 01,11,2020-12-02,28,8,13,1
SPBAN,28 A 03,4,2020-07-09,28,8,13,1
SPBAN,28 A 05,18,2020-06-02,28,8,13,1
SPBAN,28 A 07,12,2020-10-10,28,8,13,1
SPBAN,28 A 09,6,2020-03-26,28,8,13,1
SPBAN,28 A 11,20,2020-04-01,28,8,13,1
SPBAN,28 A 13,12,2020-03-14,28,8,13,1
SPBAN,28 A 15,10,2020-09-10,28,8,13,1
SPBAN,28 A 17,18,2020-07-12,28,8,13,1
SPBAN,28 A 19,12,2020-09-11,28,8,13,1
SPBAN,28 A 21,6,2020-12-26,28,8,13,1
SPBAN,28 A 23,3,2020-05-31,28,8,13,1
SPBAN,28 A 25,3,2020-04-14,28,8,13,1
SPBAN,28 A 27,19,2020-06-17,28,8,13,1
SPBAN,28 B 01,2,2020-03-14,28,8,13,1
SPBAN,28 B 03,6,2020-05-01,28,8,13,1
SPBAN,28 B 05,17,2020-07-07,28,8,13,1
SPBAN,28 B 07,19,2020-10-26,28,8,13,1
SPBAN,28 B 09,16,2020-05-01,28,8,13,1
SPBAN,28 B 11,7,2020-05-01,28,8,13,1
SPBAN,28 B 13,17,2020-10-07,28,8,13,1
SPBAN,28 B 15,10,2020-12-16,28,8,13,1
SPBAN,28 B 17,5,2020-08-09,28,8,13,1
SPBAN,28 B 19,9,2020-10-13,28,8,13,1
SPBAN,28 B 21,4,2020-04-08,28,8,13,1
SPBAN,28 B 23,15,2020-08-03,28,8,13,1
SPBAN,28 B 25,5,2020-06-08,28,8,13,1
SPBAN,28 B 27,14,2020-01-27,28,8,13,1
SPBAN,22 A 02,11,2020-12-21,22,8,13,1
SPBAN,22 A 04,4,2020-02-16,22,8,13,1
SPBAN,22 A 06,8,2020-02-12,22,8,13,1
SPBAN,22 A 08,9,2020-12-05,22,8,13,1
SPBAN,22 A 10,3,2020-04-03,22,8,13,1
SPBAN,22 A 12,18,2020-03-14,22,8,13,1
SPBAN,22 A 14,7,2020-07-27,22,8,13,1
SPBAN,22 A 16,4,2020-10-29,22,8,13,1
SPBAN,22 A 18,5,2020-10-14,22,8,13,1
SPBAN,22 A 20,6,2020-10-30,22,8,13,1
SPBAN,22 A 22,4,2020-04-23,22,8,13,1
SPBAN,22 A 24,5,2020-11-01,22,8,13,1
SPBAN,22 A 26,12,2020-10-22,22,8,13,1
SPBAN,22 B 02,14,2020-05-05,22,8,13,1
SPBAN,22 B 04,12,2020-10-25,22,8,13,1
SPBAN,22 B 06,6,2020-04-15,22,8,13,1
SPBAN,22 B 08,16,2020-11-22,22,8,13,1
SPBAN,22 B 10,5,2020-06-21,22,8,13,1
SPBAN,22 B 12,20,2020-04-15,22,8,13,1
SPBAN,22 B 14,6,2020-12-26,22,8,13,1
SPBAN,22 B 16,14,2020-08-13,22,8,13,1
SPBAN,22 B 18,14,2020-10-17,22,8,13,1
SPBAN,22 B 20,20,2020-02-15,22,8,13,1
SPBAN,22 B 22,16,2020-01-14,22,8,13,1
SPBAN,22 B 24,4,2020-10-15,22,8,13,1
SPBAN,22 B 26,9,2020-05-11,22,8,13,1
SPBAN,22 C 01,5,2020-02-29,22,8,13,1
SPBAN,22 C 02,14,2020-10-03,22,8,13,1
SPBAN,22 C 03,5,2020-09-21,22,8,13,1
SPBAN,22 C 04,10,2020-01-17,22,8,13,1
SPBAN,22 C 05,17,2020-09-21,22,8,13,1
SPBAN,22 C 06,20,2020-08-31,22,8,13,1
SPBAN,22 C 07,8,2020-12-15,22,8,13,1
SPBAN,22 C 08,11,2020-02-16,22,8,13,1
SPBAN,22 C 09,18,2020-07-01,22,8,13,1
SPBAN,22 C 10,20,2020-08-12,22,8,13,1
SPBAN,22 C 11,3,2020-11-28,22,8,13,1
SPBAN,22 C 12,18,2020-08-05,22,8,13,1
SPBAN,22 C 13,18,2020-03-18,22,8,13,1
SPBAN,22 C 14,12,2020-09-05,22,8,13,1
SPBAN,22 C 15,12,2020-04-22,22,8,13,1
SPBAN,22 C 16,9,2020-09-23,22,8,13,1
SPBAN,22 C 17,17,2020-01-29,22,8,13,1
SPBAN,22 C 18,15,2020-01-22,22,8,13,1
SPBAN,22 C 19,18,2020-02-15,22,8,13,1
SPBAN,22 C 20,5,2020-11-04,22,8,13,1
SPBAN,22 C 21,12,2020-11-24,22,8,13,1
SPBAN,22 C 22,16,2020-09-12,22,8,13,1
SPBAN,22 C 23,16,2020-05-28,22,8,13,1
SPBAN,22 C 24,4,2020-04-08,22,8,13,1
SPBAN,22 C 25,1,2020-02-03,22,8,13,1
SPBAN,22 C 26,9,2020-09-26,22,8,13,1
SPBAN,22 C 27,14,2020-10-30,22,8,13,1
SPBAN,22 D 01,16,2020-01-16,22,8,13,1
SPBAN,22 D 02,9,2020-09-17,22,8,13,1
SPBAN,22 D 03,13,2020-09-22,22,8,13,1
SPBAN,22 D 04,3,2020-03-22,22,8,13,1
SPBAN,22 D 05,12,2020-07-08,22,8,13,1
SPBAN,22 D 06,9,2020-12-12,22,8,13,1
SPBAN,22 D 07,13,2020-04-08,22,8,13,1
SPBAN,22 D 08,17,2020-03-25,22,8,13,1
SPBAN,22 D 09,18,2020-12-05,22,8,13,1
SPBAN,22 D 10,6,2020-08-15,22,8,13,1
SPBAN,22 D 11,18,2020-08-24,22,8,13,1
SPBAN,22 D 12,10,2020-06-26,22,8,13,1
SPBAN,22 D 13,12,2020-04-09,22,8,13,1
SPBAN,22 D 14,7,2020-04-15,22,8,13,1
SPBAN,22 D 15,13,2020-11-19,22,8,13,1
SPBAN,22 D 16,15,2020-04-17,22,8,13,1
SPBAN,22 D 17,2,2020-05-25,22,8,13,1
SPBAN,22 D 18,14,2020-03-27,22,8,13,1
SPBAN,22 D 19,9,2020-02-11,22,8,13,1
SPBAN,22 D 20,1,2020-03-13,22,8,13,1
SPBAN,22 D 21,1,2020-10-10,22,8,13,1
SPBAN,22 D 22,3,2020-06-14,22,8,13,1
SPBAN,22 D 23,11,2020-10-06,22,8,13,1
SPBAN,22 D 24,20,2020-06-29,22,8,13,1
SPBAN,22 D 25,11,2020-12-09,22,8,13,1
SPBAN,22 D 26,20,2020-04-12,22,8,13,1
SPBAN,22 D 27,12,2020-02-09,22,8,13,1
SPBAN,22 E 01,1,2020-10-03,22,8,13,1
SPBAN,22 E 02,13,2020-12-08,22,8,13,1
SPBAN,22 E 03,14,2020-08-01,22,8,13,1
SPBAN,22 E 04,15,2020-01-15,22,8,13,1
SPBAN,22 E 05,4,2020-11-03,22,8,13,1
SPBAN,22 E 06,6,2020-01-19,22,8,13,1
SPBAN,22 E 07,16,2020-02-21,22,8,13,1
SPBAN,22 E 08,15,2020-10-04,22,8,13,1
SPBAN,22 E 09,3,2020-07-03,22,8,13,1
SPBAN,22 E 10,12,2020-12-13,22,8,13,1
SPBAN,22 E 11,18,2020-05-31,22,8,13,1
SPBAN,22 E 12,7,2020-03-14,22,8,13,1
SPBAN,22 E 13,9,2020-11-11,22,8,13,1
SPBAN,22 E 14,8,2020-01-14,22,8,13,1
SPBAN,22 E 15,16,2020-08-11,22,8,13,1
SPBAN,22 E 16,12,2020-09-21,22,8,13,1
SPBAN,22 E 17,10,2020-05-26,22,8,13,1
SPBAN,22 E 18,20,2020-11-13,22,8,13,1
SPBAN,22 E 19,7,2020-03-27,22,8,13,1
SPBAN,22 E 20,11,2020-03-10,22,8,13,1
SPBAN,22 E 21,6,2020-10-05,22,8,13,1
SPBAN,22 E 22,3,2020-04-05,22,8,13,1
SPBAN,22 E 23,14,2020-03-11,22,8,13,1
SPBAN,22 E 24,4,2020-01-27,22,8,13,1
SPBAN,22 E 25,9,2020-07-05,22,8,13,1
SPBAN,22 E 26,16,2020-05-23,22,8,13,1
SPBAN,22 E 27,16,2020-09-19,22,8,13,1
SPBAN,23 A 01,15,2020-08-22,23,8,13,1
SPBAN,23 A 02,20,2020-09-14,23,8,13,1
SPBAN,23 A 03,3,2020-01-28,23,8,13,1
SPBAN,23 A 04,9,2020-03-23,23,8,13,1
SPBAN,23 A 05,1,2020-08-20,23,8,13,1
SPBAN,23 A 06,19,2020-06-23,23,8,13,1
SPBAN,23 A 07,8,2020-01-21,23,8,13,1
SPBAN,23 A 08,1,2020-12-14,23,8,13,1
SPBAN,23 A 09,1,2020-02-13,23,8,13,1
SPBAN,23 A 10,10,2020-08-18,23,8,13,1
SPBAN,23 A 11,9,2020-05-08,23,8,13,1
SPBAN,23 A 12,8,2020-05-13,23,8,13,1
SPBAN,23 A 13,11,2020-03-01,23,8,13,1
SPBAN,23 A 14,15,2020-08-31,23,8,13,1
SPBAN,23 A 15,4,2020-01-04,23,8,13,1
SPBAN,23 A 16,5,2020-10-31,23,8,13,1
SPBAN,23 A 17,12,2020-12-25,23,8,13,1
SPBAN,23 A 18,9,2020-02-17,23,8,13,1
SPBAN,23 A 19,13,2020-12-16,23,8,13,1
SPBAN,23 A 20,16,2020-12-28,23,8,13,1
SPBAN,23 A 21,11,2020-12-31,23,8,13,1
SPBAN,23 A 22,17,2020-05-27,23,8,13,1
SPBAN,23 A 23,18,2020-05-28,23,8,13,1
SPBAN,23 A 24,10,2020-08-20,23,8,13,1
SPBAN,23 A 25,10,2020-09-11,23,8,13,1
SPBAN,23 A 26,5,2020-07-31,23,8,13,1
SPBAN,23 A 27,17,2020-06-12,23,8,13,1
SPBAN,23 B 01,2,2020-10-26,23,8,13,1
SPBAN,23 B 02,19,2020-07-10,23,8,13,1
SPBAN,23 B 03,1,2020-06-03,23,8,13,1
SPBAN,23 B 04,19,2020-01-16,23,8,13,1
SPBAN,23 B 05,7,2020-08-04,23,8,13,1
SPBAN,23 B 06,14,2020-07-27,23,8,13,1
SPBAN,23 B 07,5,2020-02-26,23,8,13,1
SPBAN,23 B 08,13,2020-06-12,23,8,13,1
SPBAN,23 B 09,7,2020-07-28,23,8,13,1
SPBAN,23 B 10,14,2020-01-28,23,8,13,1
SPBAN,23 B 11,12,2020-02-21,23,8,13,1
SPBAN,23 B 12,7,2020-09-11,23,8,13,1
SPBAN,23 B 13,18,2020-11-17,23,8,13,1
SPBAN,23 B 14,7,2020-06-21,23,8,13,1
SPBAN,23 B 15,19,2020-10-27,23,8,13,1
SPBAN,23 B 16,19,2020-10-02,23,8,13,1
SPBAN,23 B 17,9,2020-06-23,23,8,13,1
SPBAN,23 B 18,16,2020-10-01,23,8,13,1
SPBAN,23 B 19,14,2020-09-12,23,8,13,1
SPBAN,23 B 20,14,2020-11-17,23,8,13,1
SPBAN,23 B 21,1,2020-11-18,23,8,13,1
SPBAN,23 B 22,3,2020-05-03,23,8,13,1
SPBAN,23 B 23,7,2020-07-19,23,8,13,1
SPBAN,23 B 24,14,2020-08-16,23,8,13,1
SPBAN,23 B 25,8,2020-10-06,23,8,13,1
SPBAN,23 B 26,18,2020-08-19,23,8,13,1
SPBAN,23 B 27,11,2020-02-15,23,8,13,1
SPBAN,23 C 01,17,2020-08-19,23,8,13,1
SPBAN,23 C 02,12,2020-01-13,23,8,13,1
SPBAN,23 C 03,8,2020-04-10,23,8,13,1
SPBAN,23 C 04,18,2020-05-26,23,8,13,1
SPBAN,23 C 05,1,2020-06-16,23,8,13,1
SPBAN,23 C 06,14,2020-07-06,23,8,13,1
SPBAN,23 C 07,6,2020-09-20,23,8,13,1
SPBAN,23 C 08,8,2020-03-19,23,8,13,1
SPBAN,23 C 09,5,2020-10-10,23,8,13,1
SPBAN,23 C 10,15,2020-07-15,23,8,13,1
SPBAN,23 C 11,7,2020-10-26,23,8,13,1
SPBAN,23 C 12,3,2020-11-12,23,8,13,1
SPBAN,23 C 13,2,2020-09-13,23,8,13,1
SPBAN,23 C 14,16,2020-06-29,23,8,13,1
SPBAN,23 C 15,14,2020-09-16,23,8,13,1
SPBAN,23 C 16,13,2020-12-01,23,8,13,1
SPBAN,23 C 17,11,2020-07-08,23,8,13,1
SPBAN,23 C 18,12,2020-11-06,23,8,13,1
SPBAN,23 C 19,4,2020-04-29,23,8,13,1
SPBAN,23 C 20,1,2020-07-24,23,8,13,1
SPBAN,23 C 21,13,2020-04-16,23,8,13,1
SPBAN,23 C 22,16,2020-12-03,23,8,13,1
SPBAN,23 C 23,16,2020-02-04,23,8,13,1
SPBAN,23 C 24,18,2020-02-13,23,8,13,1
SPBAN,23 C 25,13,2020-06-25,23,8,13,1
SPBAN,23 C 26,8,2020-12-03,23,8,13,1
SPBAN,23 C 27,14,2020-04-03,23,8,13,1
SPBAN,23 D 01,8,2020-04-10,23,8,13,1
SPBAN,23 D 02,12,2020-12-01,23,8,13,1
SPBAN,23 D 03,12,2020-07-07,23,8,13,1
SPBAN,23 D 04,6,2020-01-27,23,8,13,1
SPBAN,23 D 05,17,2020-08-14,23,8,13,1
SPBAN,23 D 06,14,2020-08-06,23,8,13,1
SPBAN,23 D 07,17,2020-01-03,23,8,13,1
SPBAN,23 D 08,18,2020-07-03,23,8,13,1
SPBAN,23 D 09,8,2020-03-28,23,8,13,1
SPBAN,23 D 10,13,2020-02-06,23,8,13,1
SPBAN,23 D 11,3,2020-04-27,23,8,13,1
SPBAN,23 D 12,19,2020-07-13,23,8,13,1
SPBAN,23 D 13,12,2020-07-29,23,8,13,1
SPBAN,23 D 14,9,2020-10-29,23,8,13,1
SPBAN,23 D 15,11,2020-09-24,23,8,13,1
SPBAN,23 D 16,3,2020-09-15,23,8,13,1
SPBAN,23 D 17,16,2020-05-21,23,8,13,1
SPBAN,23 D 18,19,2020-06-29,23,8,13,1
SPBAN,23 D 19,3,2020-07-22,23,8,13,1
SPBAN,23 D 20,16,2020-06-04,23,8,13,1
SPBAN,23 D 21,14,2020-06-14,23,8,13,1
SPBAN,23 D 22,20,2020-03-06,23,8,13,1
SPBAN,23 D 23,19,2020-09-22,23,8,13,1
SPBAN,23 D 24,2,2020-07-13,23,8,13,1
SPBAN,23 D 25,19,2020-11-19,23,8,13,1
SPBAN,23 D 26,16,2020-11-10,23,8,13,1
SPBAN,23 D 27,14,2020-02-20,23,8,13,1
SPBAN,23 E 01,15,2020-05-23,23,8,13,1
SPBAN,23 E 02,11,2020-08-05,23,8,13,1
SPBAN,23 E 03,7,2020-02-09,23,8,13,1
SPBAN,23 E 04,20,2020-01-27,23,8,13,1
SPBAN,23 E 05,6,2020-05-21,23,8,13,1
SPBAN,23 E 06,5,2020-03-11,23,8,13,1
SPBAN,23 E 07,6,2020-11-13,23,8,13,1
SPBAN,23 E 08,13,2020-04-14,23,8,13,1
SPBAN,23 E 09,2,2020-10-18,23,8,13,1
SPBAN,23 E 10,20,2020-08-03,23,8,13,1
SPBAN,23 E 11,12,2020-09-12,23,8,13,1
SPBAN,23 E 12,7,2020-09-26,23,8,13,1
SPBAN,23 E 13,13,2020-10-25,23,8,13,1
SPBAN,23 E 14,2,2020-10-19,23,8,13,1
SPBAN,23 E 15,16,2020-07-25,23,8,13,1
SPBAN,23 E 16,19,2020-03-10,23,8,13,1
SPBAN,23 E 17,4,2020-02-24,23,8,13,1
SPBAN,23 E 18,16,2020-11-12,23,8,13,1
SPBAN,23 E 19,15,2020-01-12,23,8,13,1
SPBAN,23 E 20,5,2020-10-19,23,8,13,1
SPBAN,23 E 21,19,2020-04-27,23,8,13,1
SPBAN,23 E 22,9,2020-12-29,23,8,13,1
SPBAN,23 E 23,10,2020-08-15,23,8,13,1
SPBAN,23 E 24,19,2020-01-31,23,8,13,1
SPBAN,23 E 25,3,2020-02-23,23,8,13,1
SPBAN,23 E 26,13,2020-07-28,23,8,13,1
SPBAN,23 E 27,19,2020-12-25,23,8,13,1
SPBAN,22 A 28,17,2020-02-21,22,8,13,1
SPBAN,22 B 28,19,2020-05-09,22,8,13,1
SPBAN,22 C 28,9,2020-09-16,22,8,13,1
SPBAN,22 D 28,3,2020-06-11,22,8,13,1
SPBAN,22 E 28,10,2020-06-15,22,8,13,1
SPBAN,23 A 28,14,2020-09-14,23,8,13,1
SPBAN,23 B 28,16,2020-04-12,23,8,13,1
SPBAN,23 C 28,6,2020-04-24,23,8,13,1
SPBAN,23 D 28,9,2020-01-17,23,8,13,1
SPBAN,23 E 28,3,2020-10-01,23,8,13,1
SPBAN,27 A 01,7,2020-09-09,27,8,13,1
SPBAN,27 A 03,2,2020-03-05,27,8,13,1
SPBAN,27 A 05,4,2020-09-21,27,8,13,1
SPBAN,27 A 07,19,2020-12-22,27,8,13,1
SPBAN,27 A 09,17,2020-04-18,27,8,13,1
SPBAN,27 A 11,12,2020-02-05,27,8,13,1
SPBAN,27 A 13,13,2020-04-18,27,8,13,1
SPBAN,27 A 15,7,2020-09-11,27,8,13,1
SPBAN,27 A 17,4,2020-10-25,27,8,13,1
SPBAN,27 A 19,18,2020-02-22,27,8,13,1
SPBAN,27 A 21,9,2020-12-23,27,8,13,1
SPBAN,27 A 23,16,2020-11-09,27,8,13,1
SPBAN,27 A 25,13,2020-04-17,27,8,13,1
SPBAN,27 B 01,7,2020-09-27,27,8,13,1
SPBAN,27 B 03,18,2020-10-30,27,8,13,1
SPBAN,27 B 05,10,2020-04-12,27,8,13,1
SPBAN,27 B 07,11,2020-01-31,27,8,13,1
SPBAN,27 B 09,7,2020-07-24,27,8,13,1
SPBAN,27 B 11,16,2020-12-27,27,8,13,1
SPBAN,27 B 13,20,2020-08-24,27,8,13,1
SPBAN,27 B 15,18,2020-08-31,27,8,13,1
SPBAN,27 B 17,13,2020-09-11,27,8,13,1
SPBAN,27 B 19,12,2020-01-27,27,8,13,1
SPBAN,27 B 21,20,2020-10-02,27,8,13,1
SPBAN,27 B 23,16,2020-07-10,27,8,13,1
SPBAN,27 B 25,3,2020-07-13,27,8,13,1
SPBAN,27 B 27,1,2020-12-22,27,8,13,1
SPBAN,90 A 01,14,2020-04-08,90,8,13,1
SPBAN,90 A 03,5,2020-08-13,90,8,13,1
SPBAN,90 A 05,20,2020-08-19,90,8,13,1
SPBAN,90 A 07,1,2020-02-22,90,8,13,1
SPBAN,90 A 09,1,2020-10-02,90,8,13,1
SPBAN,90 A 11,10,2020-12-08,90,8,13,1
SPBAN,90 A 13,4,2020-12-22,90,8,13,1
SPBAN,90 A 15,5,2020-07-22,90,8,13,1
SPBAN,90 A 17,1,2020-03-27,90,8,13,1
SPBAN,90 A 19,14,2020-11-05,90,8,13,1
SPBAN,90 A 21,13,2020-01-14,90,8,13,1
SPBAN,90 A 23,1,2020-11-08,90,8,13,1
SPBAN,90 A 25,1,2020-10-17,90,8,13,1
SPBAN,90 B 01,4,2020-06-15,90,8,13,1
SPBAN,90 B 03,9,2020-07-24,90,8,13,1
SPBAN,90 B 05,18,2020-07-01,90,8,13,1
SPBAN,90 B 07,9,2020-09-09,90,8,13,1
SPBAN,90 B 09,3,2020-06-13,90,8,13,1
SPBAN,90 B 11,18,2020-12-14,90,8,13,1
SPBAN,90 B 13,4,2020-05-02,90,8,13,1
SPBAN,90 B 15,1,2020-12-05,90,8,13,1
SPBAN,90 B 17,19,2020-12-24,90,8,13,1
SPBAN,90 B 19,1,2020-08-25,90,8,13,1
SPBAN,90 B 21,3,2020-08-22,90,8,13,1
SPBAN,90 B 23,10,2020-12-31,90,8,13,1
SPBAN,90 B 25,17,2020-03-04,90,8,13,1
SPBAN,91 A 01,18,2020-08-21,91,8,13,1
SPBAN,91 A 03,13,2020-12-09,91,8,13,1
SPBAN,91 A 05,17,2020-09-27,91,8,13,1
SPBAN,91 A 07,12,2020-07-17,91,8,13,1
SPBAN,91 A 09,18,2020-08-05,91,8,13,1
SPBAN,91 A 11,5,2020-03-17,91,8,13,1
SPBAN,91 A 13,16,2020-10-16,91,8,13,1
SPBAN,91 A 15,5,2020-11-27,91,8,13,1
SPBAN,91 A 17,10,2020-07-20,91,8,13,1
SPBAN,91 A 19,10,2020-02-21,91,8,13,1
SPBAN,91 A 21,12,2020-12-08,91,8,13,1
SPBAN,91 A 23,18,2020-05-28,91,8,13,1
SPBAN,91 A 25,18,2020-02-02,91,8,13,1
SPBAN,91 B 01,12,2020-04-19,91,8,13,1
SPBAN,91 B 03,1,2020-10-06,91,8,13,1
SPBAN,91 B 05,6,2020-12-05,91,8,13,1
SPBAN,91 B 07,2,2020-09-10,91,8,13,1
SPBAN,91 B 09,16,2020-09-10,91,8,13,1
SPBAN,91 B 11,11,2020-05-19,91,8,13,1
SPBAN,91 B 13,20,2020-10-28,91,8,13,1
SPBAN,91 B 15,12,2020-03-26,91,8,13,1
SPBAN,91 B 17,14,2020-07-24,91,8,13,1
SPBAN,91 B 19,4,2020-04-02,91,8,13,1
SPBAN,91 B 21,1,2020-12-30,91,8,13,1
SPBAN,91 B 23,4,2020-05-24,91,8,13,1
SPBAN,91 B 25,5,2020-07-19,91,8,13,1
SPBAN,27 A 27,17,2020-05-01,27,8,13,1
SPBAN,99 A 01,20,2020-07-24,99,8,13,1
SPBAN,99 A 03,20,2020-02-08,99,8,13,1
SPBAN,99 A 05,14,2020-01-11,99,8,13,1
SPBAN,99 A 07,6,2020-11-03,99,8,13,1
SPBAN,99 A 09,5,2020-02-16,99,8,13,1
SPBAN,99 A 11,4,2020-03-16,99,8,13,1
SPBAN,99 A 13,1,2020-10-15,99,8,13,1
